Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,77.07180786132812,121.09300231933594,70.73033905029297,231.1107635498047,174.27894592285156,8.685746192932129,78.89925602718259,123.0999984741211,71.9116951445939,239.76994944134196,179.0109715453891,9.148043519308391,77.01583791238306,120.7030029296875,70.63231222745613,230.58325095646444,173.82781790598514,8.64016447849771,78.71918977774382,122.9000015258789,71.75494334516371,238.64526051695054,178.85739293410217,9.123134725764276,125522000,71364000,44590000,33178300,36073600,770780000
2020-05-27,77.40760803222656,120.51950073242188,70.67610168457031,228.06512451171875,174.50938415527344,8.493959426879883,77.55361111108796,120.67900085449219,70.92839736595668,229.47846159851966,174.68216383860633,8.601063985617651,76.18606403867054,116.5,69.39821460494831,220.09270415994385,169.508600851336,7.967398673964404,76.92824326203885,120.24949645996094,70.66216836000463,227.99546077269645,172.96403341122803,8.593342872033643,112945200,101138000,31684000,34697600,39517100,1175892000
2020-05-28,77.4416732788086,120.05500030517578,70.5745849609375,224.4023895263672,174.11575317382812,8.455846786499023,78.70458757066594,121.84850311279297,71.87934390822512,230.54344466366163,176.7553250444935,8.728342326374072,76.80413421876992,118.9114990234375,69.6211431898544,222.9492316023007,173.13672251605504,8.348491420727514,77.08153336599706,119.21649932861328,69.66692194094234,223.24782736063887,173.48226705587552,8.381370278290833,133560800,63804000,35170000,29377200,33810200,734896000
2020-05-29,77.36621856689453,122.11849975585938,71.3349609375,224.0341033935547,175.89149475097656,8.84291934967041,78.1473247460618,122.11849975585938,71.49469683728731,226.4228541509667,176.870540186914,8.84291934967041,77.00851448794498,119.91000366210938,70.4621348843293,221.834478966876,173.16554003905907,8.453852737073744,77.68498800975172,120.7969970703125,70.68357225874094,224.14358799310955,175.39237153809773,8.523097584570365,153532400,70198000,37044000,23241500,42130400,745256000
2020-06-01,78.31768035888672,123.552001953125,71.4021224975586,230.82212829589844,175.48837280273438,8.773924827575684,78.43934833911615,123.84649658203125,71.73602869916792,231.3496408839702,175.65154461123888,8.808298311260515,77.18859793786604,122.20850372314453,70.77561651245831,222.45157543655426,174.17339051615602,8.657603613340257,77.32000143580059,122.4000015258789,70.94580806681581,223.5364586695916,175.21000969417707,8.80082614530249,80791200,58578000,25162000,18223800,22622400,389876000
2020-06-02,78.68024444580078,123.62049865722656,71.77236938476562,231.6283416748047,177.48487854003906,8.792855262756348,78.70457952577789,123.67649841308594,71.80670535216305,231.90702701589834,177.57126104386916,8.804811298562834,77.6071320252172,122.2655029296875,70.74229036284294,225.49723379632044,174.0678339141332,8.626219498349856,78.05000523231972,123.3499984741211,71.40860706939448,229.85669264047564,176.85137755315077,8.763962380549906,87642800,50598000,23442000,20919000,30794600,391320000
2020-06-03,79.1133804321289,123.91999816894531,71.6200942993164,229.08033752441406,177.91677856445312,8.737310409545898,79.37618740858451,124.4000015258789,72.10577129725478,231.55864737081342,178.47349013654497,8.833705536965297,78.42717129207927,123.05850219726562,71.24040928446547,227.45797889224568,176.20825651213138,8.668065546994729,79.00144797787304,123.40049743652344,71.79177412864566,231.02118715930845,177.3984689744724,8.78986737044239,104491200,53420000,27732000,15380300,27311000,365440000
2020-06-04,78.43203735351562,123.02999877929688,70.37852478027344,225.22848510742188,175.5747833251953,8.738306999206543,79.23504293791275,125.37699890136719,71.72310206654205,230.54344713870998,178.3775279728802,8.914487794883852,78.05729794865285,122.50050354003906,69.96599963959787,223.55637314231467,174.97968432315872,8.649592527704726,78.9357445019579,123.87149810791016,71.497177182306,228.48315005254787,176.89937364179772,8.69993003369928,87560400,58974000,26982000,17041500,28761800,424280000
2020-06-05,80.66586303710938,124.1500015258789,71.65840148925781,229.6875,179.6829071044922,8.891312599182129,80.72669702130025,124.43250274658203,71.9709103787135,230.26478113751338,180.19162357339377,8.968064626034899,78.65347751344345,121.85649871826172,70.0461071028752,224.2531052828655,174.70131126178967,8.679994515638443,78.68267663769132,122.22550201416016,70.44520002096422,225.64654722461893,175.2868170566097,8.766216491605745,137250400,66128000,42642000,16750400,39893600,481748000
2020-06-08,81.14281463623047,126.2030029296875,72.05750274658203,230.31451416015625,180.79632568359375,8.776683807373047,81.17688523826865,126.5,72.10527089418974,230.46381963391454,180.97869849717333,8.861160479365633,79.64873556537788,124.36699676513672,70.88510641927735,226.34324066589275,177.0337366873354,8.657817013593998,80.36170821177842,125.01000213623047,70.97468213654459,227.95563650944567,178.47350355740667,8.848700868943123,95654400,79414000,33878000,15466500,33211600,387736000
2020-06-09,83.70513916015625,130.04299926757812,72.25852966308594,237.55043029785156,182.17849731445312,9.01690673828125,84.09934224911986,131.32150268554688,73.04079279119881,238.64527642524556,183.04235154531418,9.08045197843133,80.78997894985643,126.25,71.77484210279437,229.3291822800432,179.7404839717792,8.723105419785812,80.82161381457999,126.47200012207031,71.91816171630913,230.43397603142725,180.45077420666559,8.771698559133752,147712400,103520000,33624000,27462900,29783900,468488000
2020-06-10,85.858642578125,132.37249755859375,72.88653564453125,235.61953735351562,188.93576049804688,9.336625099182129,86.32827910756656,136.11749267578125,73.28811152943916,240.07853340381845,190.54830664042706,9.469446785903406,84.21612516678438,131.31300354003906,72.37199732197752,234.17634208348298,183.33986611607116,9.124060778733396,84.65656257485465,132.25,72.72779445199085,239.82970610942618,183.45505739871,9.138265701793136,166651600,98920000,31762000,20720700,43872300,632180000
2020-06-11,81.73653411865234,127.89800262451172,69.76148223876953,223.37722778320312,178.79025268554688,8.767960548400879,85.42550756039871,133.56900024414062,72.2346589692547,231.79754997026913,187.89916830840505,9.231464254182418,81.63433719073035,126.8115005493164,69.5878130130695,222.50136604855385,178.59828670019016,8.75774342237057,84.99966970000351,130.1750030517578,71.70867022307195,228.8613909818437,185.37478704113605,9.120572123559084,201662400,116002000,47144000,26708200,52854700,583652000
2020-06-12,82.44223022460938,127.2509994506836,70.30985260009766,227.50775146484375,180.2012176513672,8.903772354125977,84.63225412884543,131.07400512695312,71.38421437179544,230.57330525554136,184.02139478658034,9.157703311638054,81.32775466079362,125.1675033569336,68.96030198853704,223.44688859355128,177.7440033475555,8.675259683456822,83.882782549069,130.0605010986328,70.95376958003494,228.82155155387912,182.88877062323658,9.133033152688672,200146000,108722000,36676000,22091400,43373600,570908000
2020-06-15,83.46178436279297,128.63400268554688,70.69898986816406,231.40936279296875,181.35304260253906,9.144244194030762,84.11635857805393,129.1999969482422,70.91097380700297,232.67340958623558,183.1575551525556,9.15271695416062,80.92865655848254,125.4000015258789,69.02996753030666,223.74548585834282,176.62100106852748,8.715626908107776,81.09169489143076,126.33000183105469,69.14392465309821,224.03411881128147,177.1681195252707,8.786897716811467,138808800,77302000,30468000,15340300,32770200,400004000
2020-06-16,85.67372131347656,130.7635040283203,71.97937774658203,234.5446014404297,185.79714965820312,9.039335250854492,85.94626382585014,131.0,72.51182820441042,237.34143298452497,187.72643227466372,9.236948446515207,83.88277221688082,128.8000030517578,71.10953579604588,231.90703819676787,183.77187671122348,8.810324446756848,85.52285420682057,131.0,72.10527122790478,236.02761758127343,185.14444763202349,9.195332760234908,165428800,71712000,30648000,15236700,42556700,535716000
2020-06-17,85.55449676513672,132.0489959716797,72.28142547607422,234.42514038085938,186.44020080566406,9.20629596710205,86.48160625971012,132.75,72.76212896872691,236.47547460308337,188.43667912161857,9.269093077702948,85.43282877449953,131.59100341796875,71.415068821233,230.64296293648738,185.9122834018671,9.041078537240452,86.42077226439153,132.375,72.30133456430534,233.89762779697497,187.19847151579805,9.084439533349283,114406400,59186000,30610000,19578100,25687800,408304000
2020-06-18,85.58855438232422,132.69900512695312,71.36481475830078,234.833251953125,188.43666076660156,9.188353538513184,86.00709250366052,132.98199462890625,72.30282748663723,235.03231075303358,188.59983255805116,9.252645949536891,84.97777878565866,131.8054962158203,70.9726846629474,231.06102163048115,186.2098147151553,9.085186049512535,85.51068509788405,132.35049438476562,72.14757151661824,233.88771126314955,186.2098147151553,9.19732441785952,96820400,49756000,34862000,15782500,23061600,254408000
2020-06-19,85.09944915771484,133.75050354003906,70.89306640625,237.6698455810547,187.31365966796875,9.231465339660645,86.76386617293707,134.8715057373047,71.88133775111594,239.7002845838928,191.28741555293973,9.414624551280685,83.9874020783935,132.9499969482422,70.61240293282405,234.44505392169353,186.56498208428334,9.19757523890359,86.29666530516798,133.9040069580078,71.65740986390969,236.6745365134077,190.6155272914356,9.21277640019517,264476000,115540000,52784000,30081300,44441100,524160000
2020-06-22,87.32596588134766,135.6909942626953,72.1878662109375,238.09783935546875,192.5160369873047,9.496112823486328,87.4695331919999,135.75,72.20230067860511,239.57089254159123,192.69839515722148,9.500598739919562,85.44741216447049,133.4499969482422,70.62185934811,235.79867781040153,187.3904557312936,9.243428061718252,85.49364658624263,134.22500610351562,70.91147505867174,237.44093171767489,187.9279663598332,9.270092599957753,135445200,64176000,29442000,18917800,32818900,398468000
2020-06-23,89.18992614746094,138.2205047607422,72.85070037841797,241.1036834716797,193.8022003173828,9.419608116149902,90.61344295119446,139.15550231933594,73.40903563217812,244.03984229896915,195.7602765905468,9.611489140165338,88.1533126161021,135.90199279785156,71.90621842213413,238.7348429378527,193.34146442693836,9.377245254661855,88.57428648623221,136.30099487304688,72.25455152562985,240.14818004688533,193.97496529175126,9.520283127566138,212155600,84634000,37752000,24017900,30917400,375108000
2020-06-24,87.61555480957031,136.72000122070312,71.29415130615234,232.9222412109375,189.89566040039062,9.205798149108887,89.7398806476171,139.8000030517578,73.43839511149096,242.07908194761006,195.08842342708522,9.525765883557868,87.24081531062652,136.0500030517578,71.15979153173976,231.58851546677465,188.66706043069016,9.11509025800938,88.81763517839552,139.0,72.81587541071586,240.06855330130904,193.5046856266943,9.445773236990211,192623200,90532000,31592000,20834900,36740600,449372000
2020-06-25,88.77869415283203,137.72900390625,71.71215057373047,234.57444763183594,192.2952423095703,9.459478378295898,88.81762879904495,137.81149291992188,71.77285734904541,236.18685874398884,192.55440442370914,9.474430478058899,87.0096443292993,135.60699462890625,70.63927696211077,231.6482515573315,187.62080431304292,9.152718403636332,87.77128710141119,136.9774932861328,71.22049782805915,233.51942238775302,189.85724374038887,9.32566046007241,137522400,59374000,23958000,18704300,27803900,376072000
2020-06-26,86.05087280273438,134.64349365234375,67.8028335571289,215.06640625,188.4462890625,9.125555038452148,88.89546997848153,139.1284942626953,71.5091128593862,231.99660968353072,191.863333440495,9.469445701137108,85.90243404686447,134.39999389648438,67.42762851107032,214.38958812027846,187.054517343966,9.095651791881695,88.67403342531307,138.7530059814453,71.29065960372779,231.54872359661007,191.70975479189462,9.469445701137108,205256800,130016000,97640000,76343900,54675800,592084000
2020-06-29,88.03408813476562,134.0189971923828,69.5261001586914,219.60501098632812,190.4715576171875,9.170412063598633,88.12899272885664,134.83999633789062,69.56740658298106,219.71449560068444,190.55794011288884,9.174897979179185,85.47906041478672,131.50399780273438,67.2609287443365,206.13847935656102,185.77791828522643,8.87137669129066,85.95843257929042,134.50050354003906,67.69336296671155,208.76609491390064,187.91836756197677,9.140259752452296,130646000,84468000,45074000,58514300,26701600,342248000
2020-06-30,88.7689437866211,137.9409942626953,70.56512451171875,226.0048370361328,195.3379364013672,9.467204093933105,89.05608582615886,138.48150634765625,70.86120953969471,226.432812644897,196.19219736576696,9.495612038209176,87.60093429970102,133.75149536132812,69.01652859220182,217.445172988738,189.79964453653514,9.236698018712433,87.62039790653964,134.2534942626953,69.51166652596817,219.5552233499609,189.934022172079,9.284044909374936,140223200,75394000,40286000,33927100,34310300,367892000
2020-07-01,88.6010513305664,143.93499755859375,71.75692749023438,236.43568420410156,196.48019409179688,9.499347686767578,89.39189318717276,144.75,72.07939091455171,237.87887938889304,198.06394652909339,9.544951153636731,88.55238859500506,137.6999969482422,70.3725473926324,226.4925406400733,193.66785633797363,9.382724375198396,88.84682302233178,137.89950561523438,70.62086427511922,227.42813364168225,194.98283880276514,9.490127750028915,110737200,127268000,42182000,43399700,32061200,326648000
2020-07-02,88.6010513305664,144.51499938964844,73.14678955078125,232.32504272460938,197.9775390625,9.58133602142334,90.14867187148857,147.7779998779297,74.07187120886894,238.87417826792023,199.6668749075703,9.706183063471682,88.48669056028642,143.55499267578125,72.20827571187772,231.51884480290894,196.76814015656055,9.547444974602962,89.51113285524976,145.60049438476562,72.24659805024832,237.8788691918039,197.42082744501693,9.607999601931159,114041600,131868000,57218000,30633600,29315800,364056000
2020-07-06,90.97114562988281,152.8520050048828,74.62571716308594,239.15286254882812,202.23922729492188,9.807604789733887,91.44078222719904,152.99400329589844,75.14075662187608,239.2722947775324,202.6519680337817,9.8768812346395,90.00266588363523,146.5,73.49761142237459,231.18044235138282,199.73403263748466,9.681262448454584,90.03430074503379,146.74850463867188,74.05345615982517,232.6634431484982,200.44432281925558,9.710418519612443,118655600,137612000,44712000,26206200,31897600,315892000
2020-07-07,90.68888092041016,150.00599670410156,74.14153289794922,239.7301483154297,199.88763427734375,9.840002059936523,92.1318614031436,153.4774932861328,75.70406216918913,246.4882903623472,206.04983473859397,10.037614299989889,90.57694845637647,149.5,74.13058365914364,237.69972445174196,199.63807995851283,9.819069687770009,91.35075503882443,152.92750549316406,74.45055656016098,238.2869531706229,201.99928942933178,9.91426254954942,112424400,105150000,42364000,27887800,33600700,357800000
2020-07-08,92.80103302001953,154.0554962158203,74.82227325439453,242.43739318847656,204.28369140625,10.183144569396973,92.83266788269125,154.19850158691406,75.19897413072191,245.83140087543913,204.69641748025515,10.192116400758481,91.58191749535032,150.6215057373047,74.25995924949038,235.48017708946685,200.30993605944343,9.93345046046877,91.66952230167387,151.1304931640625,74.68294002022051,236.9930511788035,201.63452605706684,9.96160934885514,117092000,100752000,31766000,29791300,33600000,365480000
2020-07-09,93.2000961303711,159.13150024414062,75.57169342041016,243.35305786132812,205.7139129638672,10.475201606750488,93.75003027778281,159.69400024414062,76.09320218311657,245.37353397746986,207.69119060474213,10.536005294070955,92.14888313949528,153.6999969482422,74.42368620829713,238.1177378303575,202.97834984568297,10.200587351568608,93.69649607659868,155.79949951171875,75.13726983285122,243.85071237638195,207.6431954429014,10.346865834460065,125642800,127774000,41836000,22174900,33121700,494548000
2020-07-10,93.36314392089844,160.0,76.58435821533203,243.92039489746094,205.08998107910156,10.445549011230469,93.42154960385396,160.75,76.70030474090636,244.338422873809,205.48352085550894,10.620982643258161,92.18053466189855,156.78500366210938,74.67897031172721,238.19736788989698,202.60398723586235,10.34537210964692,92.79373863774762,159.58799743652344,75.30248471212418,242.54686355573816,205.04198592289438,10.55469679418127,90257200,109720000,35918000,22982700,26177600,497676000
2020-07-13,92.93243408203125,155.1999969482422,75.2517318725586,237.87889099121094,198.7550048828125,10.019923210144043,97.29058186234049,167.21449279785156,78.44297203416643,248.97658213202462,207.13444315045686,10.757543240451616,92.71829725665447,153.41949462890625,74.96958014308842,237.30160985169562,198.20788649530527,9.992760553533907,94.67228464918172,162.55299377441406,77.12825841563946,245.8513119541056,205.8674413979546,10.56092815578265,191649200,154408000,42954000,24674900,38135600,457076000
2020-07-14,94.47032165527344,154.1999969482422,75.6811752319336,238.60543823242188,199.98358154296875,10.343626022338867,94.66255171537146,156.36900329589844,75.77771381282373,239.20262974713822,200.46350373083663,10.369293366563943,91.37508797222462,147.5,73.94298722488395,230.9415614586879,193.91735805820863,9.754028084827254,92.31192546978035,154.4499969482422,74.28435748755967,235.64936909027702,197.85272585715035,10.042597249487693,170989200,144638000,38108000,23378100,37591800,542676000
2020-07-15,95.12002563476562,150.44349670410156,75.48311614990234,239.15286254882812,199.6860809326172,10.194356918334961,96.60194074558854,154.91749572753906,76.45098479184617,243.67157423948157,202.84397813398218,10.399444692457333,93.91794539378512,148.65899658203125,74.53514900176111,236.93332757121027,196.79695371623575,10.023408296319051,96.35130500289155,154.01150512695312,75.79910266825213,240.4169093223894,201.14504894820973,10.38075575724131,153198000,115778000,31026000,19133600,32179400,403984000
2020-07-16,93.94957733154297,149.9949951171875,75.38558959960938,239.79981994628906,195.7315216064453,10.102156639099121,94.8085529497705,151.60000610351562,75.43485358407806,240.62592834164292,197.44004393215045,10.173924635784381,93.3485372297674,145.9114990234375,74.05942561326644,235.22140708839132,194.18617111565953,9.863675893315522,93.98851197519926,148.55299377441406,74.71777710977885,236.88357150294232,197.1520876045004,9.982791736655608,110577600,127884000,26484000,18880700,29940700,344964000
2020-07-17,93.75977325439453,148.09849548339844,75.48162841796875,240.8946533203125,194.7332305908203,10.16869068145752,94.55791486444917,151.1999969482422,75.80906535403365,243.01466650216435,196.806483300274,10.215539455329925,93.2852651867788,147.42250061035156,74.5485891882386,236.74421631530953,193.30305720606756,10.055307009529447,94.40218371971898,150.4499969482422,75.48461250339587,239.86948619181402,196.25937962499378,10.192613661861978,92186800,95226000,34264000,18152400,31635300,266284000
2020-07-20,95.73567199707031,159.8419952392578,77.81995391845703,244.26876831054688,203.10313415527344,10.476946830749512,95.87437528671072,160.0679931640625,78.07722309236132,244.89581793120698,203.7750224822405,10.497381084457215,93.50184950233145,149.7010040283203,74.77750030048323,234.53464609670442,194.8580574662761,10.12408521745937,93.8473898583791,150.00999450683594,75.38957192669334,238.93391069094466,196.76815359571623,10.241207637017371,90318000,151964000,30166000,20872200,36884800,284852000
2020-07-21,94.41436004638672,156.9145050048828,77.42582702636719,240.615966796875,200.3675537109375,10.295282363891602,96.60438386189568,162.0290069580078,78.97492413472274,245.75176522431602,205.34914936573205,10.526038461641557,94.16372428454169,155.28599548339844,77.26161122175375,238.9538024784891,199.67646444980613,10.253666681461006,96.52895030233236,161.62449645996094,78.87440678042151,245.06499953856144,205.08039405818826,10.479188735913805,103433200,122426000,27486000,19364200,37990400,277036000
2020-07-22,94.6795883178711,154.99549865722656,77.87020111083984,238.74478149414062,203.24705505371094,10.405179023742676,95.36336177523553,157.5,77.97619307910186,240.76525768900538,203.7749724116346,10.568402096059184,94.02744972364847,153.26300048828125,76.7943435285577,237.00299062358746,200.0219772306525,10.258402407968518,94.11504710524962,156.25,77.4153749127673,239.1329514235183,200.79944886411118,10.334158203285151,89001600,82084000,24482000,15427900,49605700,367292000
2020-07-23,90.37010955810547,149.32749938964844,75.47665405273438,231.50889587402344,194.4069061279297,10.097171783447266,94.48978555792418,154.9134979248047,78.14390246974544,241.28282304901907,202.4504080367256,10.51307953896417,89.55736834691913,148.5,75.0705906466516,230.66287708921092,194.03256734424946,9.998988320073043,94.41191626887031,154.9134979248047,77.92395335639043,238.5059174246869,198.8701920137259,10.416391380696087,197004400,113138000,33910000,21771800,67457000,411660000
2020-07-24,90.14623260498047,150.44549560546875,75.05168914794922,229.6277618408203,193.2166748046875,10.161714553833008,90.4917729162458,151.57899475097656,75.41097153590187,232.39471983584943,194.71402968002457,10.331416970601573,86.76872848149942,144.39999389648438,74.02559650691151,225.83562153315907,189.57885643693083,9.745557686182647,88.56212064394785,146.5,74.6028386333552,229.1101968728605,192.37200707149725,9.84324209323585,185438800,112648000,29902000,18325800,39827000,473292000
2020-07-27,92.28272247314453,152.760498046875,76.10763549804688,232.40467834472656,195.66433715820312,10.387982368469238,92.37519132147816,154.89999389648438,76.51220308106483,233.84787352398592,195.77951382910686,10.408166608810875,90.98818087454525,150.7884979248047,75.25670794866738,229.74720483023086,192.79439639095952,10.18488706490828,91.212045787962,153.10000610351562,75.30298784991724,230.37425443256768,193.37990221149863,10.19934104571149,121214000,83410000,27124000,13163100,30160900,292132000
2020-07-28,90.7667465209961,150.01649475097656,74.82476806640625,229.04052734375,193.9077911376953,10.182646751403809,92.02966071554671,153.85450744628906,75.93744461336621,233.8578349744444,196.48016738279762,10.348611377375835,90.7618750492638,149.78799438476562,74.6690109658058,228.75189438446205,193.63903584779104,10.176417421816467,91.85202279586937,152.7135009765625,75.88718593599701,233.5293811459508,195.43394038666563,10.34088674251749,103625600,62534000,30910000,14170100,23251400,271636000
2020-07-29,92.50659942626953,151.67649841308594,75.81304168701172,232.19564819335938,195.86587524414062,10.431840896606445,92.69153713216036,151.95799255371094,76.30170274438422,232.60372856039154,196.43218000986818,10.482427454688489,91.21448607300921,149.8385009765625,74.79291731015581,229.2296313924557,193.89819100034165,10.313722257857174,91.2509849817971,151.54949951171875,74.89194642181988,230.05573974990693,194.3685200993384,10.35733135965204,90329200,59482000,22676000,13588300,19632600,284508000
2020-07-30,93.62593841552734,152.593994140625,76.55250549316406,233.39999389648438,195.71231079101562,10.579865455627441,93.73057108721883,154.60000610351562,76.67790540720966,233.78816385453803,196.2498360771528,10.588836336512387,91.26801256876887,150.25,74.40277966422465,227.92579361319798,191.55619650401667,10.262140182585282,91.67681516469625,150.6999969482422,74.5421129020531,229.14007198192212,192.92876727090675,10.341633765622548,158130000,122566000,36042000,20615300,25079600,308880000
2020-07-31,103.42752075195312,158.23399353027344,74.04350280761719,252.4800567626953,196.77772521972656,10.580613136291504,103.57838786224833,162.34100341796875,74.89294207022046,254.6498384910685,196.86412235992762,10.731875674818786,98.13739181757805,157.5500030517578,72.35407768262465,247.83196510310646,191.01865794030672,10.399447343189413,100.142485220989,162.1999969482422,74.49633966059952,254.61998043314145,196.19221946047625,10.529278439608769,374336800,161710000,91468000,53005100,51044000,386080000
2020-08-03,106.03363800048828,155.59449768066406,73.78524017333984,250.778076171875,207.84474182128906,10.97484016418457,108.66166323525441,159.1999969482422,74.53017571563687,254.20192656370455,208.90057673251002,11.063055563257992,105.01649553295304,155.1999969482422,73.23586473268551,249.1557175523712,201.98969858888674,10.680788833939834,105.31579399255398,159.02549743652344,74.1952823635518,251.4648266625451,203.02633250734016,10.697983417269828,308151200,101494000,45482000,23124900,78983000,412720000
2020-08-04,106.74175262451172,156.94149780273438,73.31448364257812,248.65806579589844,204.7252655029297,11.19163990020752,107.83676443958547,158.36199951171875,74.30027198256265,251.61413493706954,206.14584617553913,11.19163990020752,105.49830201297321,155.0605010986328,72.85318812445986,246.269314925031,201.86493245533285,10.870925002443792,106.22344584387962,155.0605010986328,73.98179492968481,250.3799462277608,205.56993350869016,11.014461932684958,173071600,93886000,37212000,17183500,49280100,310336000
2020-08-05,107.12865447998047,160.25149536132812,73.60260772705078,247.95138549804688,204.38929748535156,11.250450134277344,107.44985972369943,160.67950439453125,74.14551382781045,251.08661811562206,206.36657488271786,11.335176800869487,105.99470803547494,156.36500549316406,73.21097880454894,246.60772739383822,203.07431516004908,11.130338066331815,106.46191633779561,157.18850708007812,73.4896528857235,249.01637347064334,206.27058457085792,11.207838217205914,121776800,78330000,29134000,13050100,28806400,249924000
2020-08-06,110.86629486083984,161.25,74.88945007324219,264.03558349609375,207.662353515625,11.299042701721191,111.36270230609243,162.37350463867188,74.9551379108816,265.3493987315921,207.68153985954203,11.321470375588017,106.8707224953162,158.27149963378906,73.24481674977106,247.50349957267164,203.0550972064512,11.14279711245968,107.46202710488257,159.71800231933594,73.45630713721422,247.87175906116246,203.81336788096826,11.313246673361853,202428800,78812000,33306000,45241600,32656800,244316000
2020-08-07,108.34567260742188,158.3730010986328,74.56202697753906,267.1807556152344,203.94776916503906,11.163483619689941,110.8443633796673,162.04049682617188,75.64285813461413,277.5817470184157,207.03846983746,11.467752133742245,107.5460918578799,157.0334930419922,73.95990233635366,262.1942477078983,202.46000715938482,11.002004891962478,110.38606573552487,161.20050048828125,75.09298915592936,262.84119249566663,206.22261074447047,11.276120139418081,198045600,78722000,27718000,72766400,27820400,342516000
2020-08-10,109.92044067382812,157.4080047607422,74.48489379882812,261.76629638671875,199.88763427734375,11.1290922164917,110.94185716723757,158.62550354003906,74.9989309564981,272.5753387604546,203.3718747980669,11.371559793938696,107.26085805079369,155.0760040283203,73.5229856891654,258.4718256568246,198.0639354292782,10.821584094052726,109.79611320774808,158.5155029296875,74.18532353114587,266.7826628147097,203.17030099150136,11.297798378444579,212403600,63346000,20546000,30248800,36716500,427796000
2020-08-11,106.65142822265625,154.0334930419922,73.67475891113281,254.9285125732422,195.2132110595703,10.815108299255371,109.68154587218592,157.96099853515625,75.1626480095728,264.6725967057442,199.31173720046735,11.10093599169865,106.3905875156011,153.64999389648438,73.55781770581788,253.9332035203654,194.98284306926817,10.76103204480352,109.18181072713648,155.66000366210938,74.34455312332905,258.96946489796824,198.84142269194282,11.038137914046086,187902400,74362000,31098000,28238300,36446500,354512000
2020-08-12,110.19591522216797,158.11199951171875,75.00341033935547,258.6708679199219,200.78988647460938,11.403456687927246,110.45431580374148,158.71949768066406,75.22386058442733,262.6620363141224,201.83611353320936,11.43012026772217,107.5509582932633,155.0709991455078,73.8967019688904,256.8991887587644,196.52817427157683,10.923006528617766,107.74597507351805,155.39999389648438,74.00220039154834,257.75517028462815,197.04648389132086,10.955402269493776,165598000,70442000,22512000,21415700,28013100,464412000
2020-08-13,112.14610290527344,158.05099487304688,75.47167205810547,260.0742492675781,200.3195343017578,11.406200408935547,113.15289349736156,160.87600708007812,76.48284418729223,263.91615809354823,202.86313088844787,11.684054397814334,111.09055440270924,157.75,75.05168292534601,258.35238400666503,199.79161692368524,11.319231238709497,111.58054387716682,159.14950561523438,75.05168292534601,260.3230765364428,201.0298244691704,11.508868860447484,210082000,62980000,22388000,17374000,22588900,374460000
2020-08-14,112.04615020751953,157.4010009765625,74.87353515625,260.0145568847656,200.51150512695312,11.52680778503418,112.13634564305688,158.91200256347656,75.62793168989649,261.4179464541817,201.1738001585949,11.667105033915533,110.23002598166595,156.0,74.59337281689483,257.466567848988,199.17732189149518,11.40370511723223,111.97058065669567,158.90899658203125,75.3203962515529,261.0795449825702,200.3771274861899,11.49291674099156,165565200,55034000,21942000,14792700,17958900,366436000
2020-08-17,111.75363159179688,159.12049865722656,75.4512710571289,259.9349365234375,201.8361053466797,12.297323226928711,113.19678105887246,159.74850463867188,75.82648373152185,262.86114780108176,202.7095673786257,12.369839349029562,111.1246961523291,157.70899963378906,74.891948664715,258.183182731535,200.53071620812176,11.779245137203514,113.17240210150105,158.656005859375,75.43783887619192,261.268647115209,201.18341810043327,11.813135235638537,119561600,53824000,19990000,13351100,20184800,621300000
2020-08-18,112.68484497070312,165.62449645996094,77.41886138916016,261.1094055175781,202.99755859375,12.221317291259766,113.11145065744996,166.0,77.4979814068608,263.90622187144146,203.83261878662165,12.455811161264746,111.16856617508924,160.29100036621094,75.72147884435643,258.04386662105935,200.8091138740351,12.047378997783936,111.50497642122994,160.60000610351562,75.9429161837234,259.72594155800675,202.076101247838,12.409958625490619,105633600,106920000,28378000,18690400,21336200,503448000
2020-08-19,112.82623291015625,163.0240020751953,76.86302185058594,261.35821533203125,201.7659454345703,12.099461555480957,114.2450033462818,165.7949981689453,78.06975406339483,266.65326708267753,204.07514964683784,12.275393282226384,112.73116465257537,162.8000030517578,76.63361934240044,260.1240417564759,201.3329742327292,12.059091168815021,113.09438654850844,165.15049743652344,77.25514432932671,260.1638626256813,203.48822856121845,12.25695340371678,145538000,83702000,30472000,23291500,27627600,622624000
2020-08-20,115.32981872558594,164.86849975585938,78.43749237060547,267.74810791015625,206.46133422851562,12.101953506469727,115.44439313878651,165.63099670410156,78.63255890802547,268.36519468579377,206.8654417016913,12.335201151761469,112.85062660991147,161.89999389648438,76.357934257102,260.2335060591054,201.00586131843818,11.840546973679533,112.86769262535736,162.60000610351562,76.6321208147601,260.2733269275274,201.6120151874665,11.936487959422175,126907200,66650000,26382000,20299700,26981500,921388000
